Timestamp,Temperature_C,pH,TDS_ppm,Turbidity_NTU
2026-06-26 16:00:00,22.21,8.18,387.5,142.0
2026-06-26 16:05:00,22.18,8.25,388.8,137.1
2026-06-26 16:10:00,22.45,8.16,389.5,140.1
2026-06-26 16:15:00,22.54,8.08,384.6,138.7
2026-06-26 16:20:00,22.5,8.11,385.3,139.2
2026-06-26 16:25:00,21.88,8.12,384.0,138.4
2026-06-26 16:30:00,22.34,8.3,385.8,81.1
2026-06-26 16:35:00,21.96,8.26,386.5,81.6
2026-06-26 16:40:00,22.03,8.15,385.3,78.5
2026-06-26 16:45:00,22.08,8.12,385.4,79.5
2026-06-26 16:50:00,22.22,8.09,384.7,79.1
2026-06-26 16:55:00,21.95,8.18,388.2,12.4
2026-06-26 17:00:00,21.95,8.13,385.5,9.3
2026-06-26 17:05:00,21.37,8.12,385.5,13.8
2026-06-26 17:10:00,22.01,8.17,387.5,7.9
2026-06-26 17:15:00,22.09,8.07,385.5,13.0
2026-06-26 17:20:00,21.74,8.16,385.2,12.9
2026-06-26 17:25:00,22.12,8.07,387.2,7.0
2026-06-26 17:30:00,21.54,8.22,386.7,12.9
2026-06-26 17:35:00,21.78,8.24,383.5,8.4
2026-06-26 17:40:00,22.04,8.16,383.2,11.1
2026-06-26 17:45:00,21.95,8.14,384.2,10.9
2026-06-26 17:50:00,21.73,8.13,384.8,13.0
2026-06-26 17:55:00,21.78,8.14,384.6,13.0
2026-06-26 18:00:00,21.71,8.03,383.9,16.4
2026-06-26 18:05:00,21.77,8.19,385.2,9.0
2026-06-26 18:10:00,21.43,8.09,386.2,8.3
2026-06-26 18:15:00,21.39,8.18,385.3,10.9
2026-06-26 18:20:00,21.48,8.06,385.6,11.3
2026-06-26 18:25:00,21.06,8.2,384.5,13.3
2026-06-26 18:30:00,20.86,8.12,383.6,11.8
2026-06-26 18:35:00,21.45,8.18,385.0,11.4
2026-06-26 18:40:00,21.29,8.19,383.7,12.0
2026-06-26 18:45:00,21.28,8.02,386.0,9.6
2026-06-26 18:50:00,20.42,8.15,386.6,13.9
2026-06-26 18:55:00,20.94,8.12,388.3,12.7
2026-06-26 19:00:00,20.89,8.17,387.9,8.3
2026-06-26 19:05:00,20.74,8.14,385.1,10.4
2026-06-26 19:10:00,20.61,8.08,384.9,9.4
2026-06-26 19:15:00,20.32,8.18,385.7,11.4
2026-06-26 19:20:00,20.59,8.17,386.8,10.4
2026-06-26 19:25:00,20.41,8.18,384.5,12.3
2026-06-26 19:30:00,20.77,8.05,385.4,9.9
2026-06-26 19:35:00,20.49,8.12,385.2,10.6
2026-06-26 19:40:00,20.46,8.1,385.0,10.3
2026-06-26 19:45:00,20.24,8.25,384.7,11.4
2026-06-26 19:50:00,20.11,8.18,385.1,12.0
2026-06-26 19:55:00,19.87,8.04,386.5,12.9
2026-06-26 20:00:00,19.93,8.22,386.5,13.0
2026-06-26 20:05:00,19.87,8.2,384.2,9.3
2026-06-26 20:10:00,19.66,8.18,383.4,8.6
2026-06-26 20:15:00,19.61,8.07,384.2,11.7
2026-06-26 20:20:00,19.91,8.1,380.2,10.3
2026-06-26 20:25:00,19.29,8.12,384.8,11.8
2026-06-26 20:30:00,19.68,8.13,384.6,9.6
2026-06-26 20:35:00,19.38,8.18,383.4,10.1
2026-06-26 20:40:00,19.77,8.13,385.3,12.6
2026-06-26 20:45:00,19.33,8.1,384.3,10.6
2026-06-26 20:50:00,19.17,8.01,382.0,12.0
2026-06-26 20:55:00,19.05,8.17,384.0,8.4
2026-06-26 21:00:00,19.21,8.08,382.8,9.6
2026-06-26 21:05:00,19.35,8.14,384.9,13.6
2026-06-26 21:10:00,19.02,8.07,384.4,8.7
2026-06-26 21:15:00,18.9,7.98,382.4,7.9
2026-06-26 21:20:00,18.75,8.1,384.9,9.5
2026-06-26 21:25:00,19.14,8.08,381.8,9.8
2026-06-26 21:30:00,18.42,8.02,383.9,9.6
2026-06-26 21:35:00,18.57,8.04,380.2,11.9
2026-06-26 21:40:00,18.72,8.07,382.3,14.4
2026-06-26 21:45:00,18.52,8.11,381.8,12.5
2026-06-26 21:50:00,17.73,8.02,379.3,10.3
2026-06-26 21:55:00,18.57,8.03,380.3,9.2
2026-06-26 22:00:00,18.53,8.13,383.7,12.4
2026-06-26 22:05:00,18.18,8.08,382.5,12.0
2026-06-26 22:10:00,18.11,8.02,379.2,9.1
2026-06-26 22:15:00,18.2,8.09,383.6,10.0
2026-06-26 22:20:00,17.82,8.04,381.4,11.9
2026-06-26 22:25:00,17.75,8.05,381.7,13.1
2026-06-26 22:30:00,17.39,8.06,380.0,8.5
2026-06-26 22:35:00,17.58,8.08,382.6,9.3
2026-06-26 22:40:00,17.64,7.96,380.9,11.7
2026-06-26 22:45:00,17.65,7.97,380.5,12.8
2026-06-26 22:50:00,17.56,8.02,381.0,8.1
2026-06-26 22:55:00,17.2,8.01,383.5,10.4
2026-06-26 23:00:00,17.57,8.06,383.3,8.5
2026-06-26 23:05:00,17.08,8.05,376.9,12.3
2026-06-26 23:10:00,17.15,8.01,381.2,11.4
2026-06-26 23:15:00,17.21,7.98,381.8,8.3
2026-06-26 23:20:00,16.95,8.01,382.7,9.5
2026-06-26 23:25:00,17.25,7.99,380.2,8.9
2026-06-26 23:30:00,16.95,7.93,382.8,11.5
2026-06-26 23:35:00,16.89,7.97,382.8,11.0
2026-06-26 23:40:00,16.49,7.99,385.4,7.4
2026-06-26 23:45:00,16.92,7.96,385.4,14.6
2026-06-26 23:50:00,16.45,7.91,382.5,7.7
2026-06-26 23:55:00,16.95,7.94,381.7,10.6
2026-06-27 00:00:00,16.91,7.98,383.5,9.1
2026-06-27 00:05:00,16.48,7.99,383.0,13.2
2026-06-27 00:10:00,16.43,7.95,388.4,9.3
2026-06-27 00:15:00,16.51,7.97,386.0,11.8
2026-06-27 00:20:00,16.21,8.02,384.3,12.4
2026-06-27 00:25:00,16.37,7.89,384.3,8.3
2026-06-27 00:30:00,15.83,7.97,384.6,10.3
2026-06-27 00:35:00,15.89,7.95,382.2,10.8
2026-06-27 00:40:00,16.27,7.96,386.9,9.8
2026-06-27 00:45:00,16.12,7.93,383.9,11.5
2026-06-27 00:50:00,16.03,7.97,383.8,8.0
2026-06-27 00:55:00,15.94,7.97,384.9,9.1
2026-06-27 01:00:00,16.31,7.89,388.3,10.4
2026-06-27 01:05:00,16.27,7.9,384.3,10.4
2026-06-27 01:10:00,15.9,7.96,384.5,12.3
2026-06-27 01:15:00,16.12,7.94,383.7,7.0
2026-06-27 01:20:00,15.76,7.91,385.5,12.2
2026-06-27 01:25:00,15.58,7.94,385.3,79.8
2026-06-27 01:30:00,15.57,7.86,383.6,79.2
2026-06-27 01:35:00,15.57,7.86,384.5,82.3
2026-06-27 01:40:00,15.97,7.85,387.4,78.6
2026-06-27 01:45:00,15.88,7.75,386.2,81.9
2026-06-27 01:50:00,15.65,7.94,384.7,81.5
2026-06-27 01:55:00,16.0,7.88,383.6,83.6
2026-06-27 02:00:00,15.76,7.9,385.6,86.3
2026-06-27 02:05:00,15.74,7.94,384.6,80.9
2026-06-27 02:10:00,15.82,7.93,382.9,79.9
2026-06-27 02:15:00,15.32,7.94,380.9,80.0
2026-06-27 02:20:00,15.71,7.89,379.9,80.4
2026-06-27 02:25:00,15.55,7.95,381.0,12.0
2026-06-27 02:30:00,15.53,7.84,380.6,12.0
2026-06-27 02:35:00,15.5,7.83,380.9,11.0
2026-06-27 02:40:00,15.41,7.88,383.5,10.6
2026-06-27 02:45:00,15.56,7.78,382.1,12.1
2026-06-27 02:50:00,15.32,7.84,385.6,12.4
2026-06-27 02:55:00,15.44,7.99,386.1,13.1
2026-06-27 03:00:00,15.31,7.88,384.1,11.8
2026-06-27 03:05:00,15.84,7.86,384.9,12.4
2026-06-27 03:10:00,15.38,7.82,385.7,9.6
2026-06-27 03:15:00,15.92,7.81,383.2,13.3
2026-06-27 03:20:00,15.46,7.95,385.0,12.3
2026-06-27 03:25:00,15.57,7.84,383.4,9.6
2026-06-27 03:30:00,15.38,7.86,386.8,9.9
2026-06-27 03:35:00,15.27,7.89,386.6,11.8
2026-06-27 03:40:00,15.55,7.74,385.3,11.2
2026-06-27 03:45:00,15.36,7.89,385.5,8.2
2026-06-27 03:50:00,15.45,7.88,387.5,12.3
2026-06-27 03:55:00,15.48,7.85,387.7,7.8
2026-06-27 04:00:00,15.79,7.88,385.6,10.2
2026-06-27 04:05:00,15.57,7.8,389.6,9.2
2026-06-27 04:10:00,15.56,7.97,387.9,9.3
2026-06-27 04:15:00,15.95,7.87,388.9,12.1
2026-06-27 04:20:00,16.12,7.91,386.5,11.0
2026-06-27 04:25:00,15.99,7.9,388.7,8.5
2026-06-27 04:30:00,15.91,7.87,387.9,11.4
2026-06-27 04:35:00,15.63,7.84,391.1,15.0
2026-06-27 04:40:00,15.83,7.94,386.7,4.3
2026-06-27 04:45:00,15.88,7.89,385.7,8.1
2026-06-27 04:50:00,15.98,7.89,389.1,9.4
2026-06-27 04:55:00,16.1,7.84,392.0,9.3
2026-06-27 05:00:00,16.03,7.94,388.9,6.3
2026-06-27 05:05:00,16.0,7.81,389.2,11.5
2026-06-27 05:10:00,15.9,7.86,388.8,12.3
2026-06-27 05:15:00,15.89,7.81,388.5,9.9
2026-06-27 05:20:00,16.12,7.91,386.2,7.7
2026-06-27 05:25:00,16.14,7.83,386.3,11.3
2026-06-27 05:30:00,16.6,7.96,388.7,12.1
2026-06-27 05:35:00,16.57,7.8,390.5,11.5
2026-06-27 05:40:00,16.29,7.93,389.6,11.4
2026-06-27 05:45:00,16.38,7.77,388.4,10.3
2026-06-27 05:50:00,16.41,7.86,388.8,10.5
2026-06-27 05:55:00,16.33,7.84,384.0,13.6
2026-06-27 06:00:00,16.57,7.94,387.6,13.0
2026-06-27 06:05:00,16.55,7.82,385.3,11.5
2026-06-27 06:10:00,16.58,7.88,387.1,9.5
2026-06-27 06:15:00,16.49,7.94,384.6,6.7
2026-06-27 06:20:00,16.87,7.92,390.7,11.3
2026-06-27 06:25:00,17.08,7.78,387.2,7.5
2026-06-27 06:30:00,16.85,7.85,386.5,13.4
2026-06-27 06:35:00,16.83,7.96,389.1,10.0
2026-06-27 06:40:00,16.79,7.87,387.4,9.9
2026-06-27 06:45:00,17.05,7.88,387.5,11.3
2026-06-27 06:50:00,16.71,7.96,392.7,11.5
2026-06-27 06:55:00,17.5,7.85,389.6,12.8
2026-06-27 07:00:00,17.19,7.97,388.9,10.8
2026-06-27 07:05:00,17.89,7.88,388.2,12.5
2026-06-27 07:10:00,17.28,7.83,390.9,11.3
2026-06-27 07:15:00,17.46,7.85,390.2,7.8
2026-06-27 07:20:00,17.65,7.82,389.3,8.2
2026-06-27 07:25:00,18.09,7.87,389.3,11.9
2026-06-27 07:30:00,17.84,7.95,390.4,8.8
2026-06-27 07:35:00,18.05,7.86,390.5,8.3
2026-06-27 07:40:00,17.8,7.96,390.1,10.8
2026-06-27 07:45:00,17.9,7.89,390.4,9.6
2026-06-27 07:50:00,17.84,7.84,390.5,9.1
2026-06-27 07:55:00,18.17,7.85,387.3,14.4
2026-06-27 08:00:00,18.21,7.93,386.4,11.3
2026-06-27 08:05:00,17.88,7.96,391.2,15.0
2026-06-27 08:10:00,18.36,7.97,392.6,13.5
2026-06-27 08:15:00,18.55,7.89,390.6,14.5
2026-06-27 08:20:00,18.5,8.01,388.9,12.9
2026-06-27 08:25:00,18.49,7.86,391.4,5.5
2026-06-27 08:30:00,18.37,8.02,390.5,11.0
2026-06-27 08:35:00,18.99,7.94,388.9,10.3
2026-06-27 08:40:00,18.84,7.93,391.1,11.7
2026-06-27 08:45:00,18.66,8.06,386.7,12.7
2026-06-27 08:50:00,19.01,7.96,390.9,13.6
2026-06-27 08:55:00,19.11,7.92,389.9,10.8
2026-06-27 09:00:00,19.37,7.86,386.5,13.3
2026-06-27 09:05:00,19.51,7.96,390.0,11.4
2026-06-27 09:10:00,19.16,8.03,391.7,10.4
2026-06-27 09:15:00,19.0,7.99,388.4,11.4
2026-06-27 09:20:00,19.32,7.98,391.6,11.5
2026-06-27 09:25:00,19.37,8.03,389.9,9.1
2026-06-27 09:30:00,19.51,8.02,392.3,11.4
2026-06-27 09:35:00,19.41,8.04,389.7,11.4
2026-06-27 09:40:00,19.35,7.96,391.7,9.7
2026-06-27 09:45:00,19.67,7.9,388.1,11.7
2026-06-27 09:50:00,19.59,8.03,390.3,9.1
2026-06-27 09:55:00,20.02,7.95,389.8,8.9
2026-06-27 10:00:00,19.92,7.99,391.9,10.2
2026-06-27 10:05:00,20.21,8.06,389.8,7.2
2026-06-27 10:10:00,19.96,7.94,391.6,8.9
2026-06-27 10:15:00,20.24,7.99,394.9,11.0
2026-06-27 10:20:00,20.28,7.99,393.6,12.5
2026-06-27 10:25:00,20.21,8.03,395.0,8.7
2026-06-27 10:30:00,20.5,8.01,396.0,15.0
2026-06-27 10:35:00,20.4,8.01,397.8,13.2
2026-06-27 10:40:00,20.51,8.02,395.6,12.3
2026-06-27 10:45:00,20.78,8.03,391.8,13.1
2026-06-27 10:50:00,20.2,8.02,390.4,13.4
2026-06-27 10:55:00,20.69,8.04,391.8,7.5
2026-06-27 11:00:00,20.79,8.12,393.0,12.7
2026-06-27 11:05:00,20.84,7.92,395.3,8.4
2026-06-27 11:10:00,20.78,8.13,391.6,10.0
2026-06-27 11:15:00,21.03,8.03,388.9,12.5
2026-06-27 11:20:00,21.29,7.97,387.7,10.9
2026-06-27 11:25:00,21.05,8.02,391.4,7.2
2026-06-27 11:30:00,21.17,8.04,394.4,15.1
2026-06-27 11:35:00,21.45,7.98,393.6,13.2
2026-06-27 11:40:00,21.03,8.12,392.6,13.1
2026-06-27 11:45:00,21.1,7.91,390.4,15.1
2026-06-27 11:50:00,21.32,8.03,391.8,13.4
2026-06-27 11:55:00,21.53,8.04,391.9,12.6
2026-06-27 12:00:00,21.75,8.14,391.9,9.2
2026-06-27 12:05:00,21.84,7.98,392.7,7.6
2026-06-27 12:10:00,21.75,8.07,391.2,9.1
2026-06-27 12:15:00,21.61,8.05,389.9,9.3
2026-06-27 12:20:00,22.16,8.05,390.2,10.9
2026-06-27 12:25:00,21.85,8.05,388.1,11.3
2026-06-27 12:30:00,22.03,8.15,389.6,7.7
2026-06-27 12:35:00,21.73,8.01,391.5,9.4
2026-06-27 12:40:00,22.19,8.07,391.4,10.9
2026-06-27 12:45:00,21.82,8.2,391.8,9.2
2026-06-27 12:50:00,21.88,8.08,395.7,14.8
2026-06-27 12:55:00,22.36,8.14,392.9,10.7
2026-06-27 13:00:00,22.08,8.06,393.8,8.4
2026-06-27 13:05:00,22.18,8.06,391.2,10.8
2026-06-27 13:10:00,22.32,8.08,394.5,8.5
2026-06-27 13:15:00,22.03,8.12,392.6,8.0
2026-06-27 13:20:00,22.2,8.07,395.2,9.2
2026-06-27 13:25:00,21.78,8.13,393.5,6.9
2026-06-27 13:30:00,22.59,8.04,393.1,13.1
2026-06-27 13:35:00,22.23,8.04,395.0,7.2
2026-06-27 13:40:00,22.66,8.15,391.8,11.0
2026-06-27 13:45:00,22.32,8.08,390.3,15.3
2026-06-27 13:50:00,22.74,8.13,392.3,11.0
2026-06-27 13:55:00,22.64,8.1,389.6,12.0
2026-06-27 14:00:00,22.39,8.21,389.3,7.9
2026-06-27 14:05:00,22.1,8.17,389.6,12.6
2026-06-27 14:10:00,22.75,8.17,391.1,9.1
2026-06-27 14:15:00,22.42,8.12,390.5,8.4
2026-06-27 14:20:00,22.35,8.12,388.9,10.9
2026-06-27 14:25:00,22.03,8.13,385.5,10.6
2026-06-27 14:30:00,22.6,8.12,389.8,10.2
2026-06-27 14:35:00,22.66,8.11,389.8,12.5
2026-06-27 14:40:00,22.62,8.18,391.2,12.2
2026-06-27 14:45:00,22.44,8.12,390.5,11.5
2026-06-27 14:50:00,22.58,8.19,389.0,13.6
2026-06-27 14:55:00,22.81,8.13,387.6,9.9
2026-06-27 15:00:00,22.8,8.06,387.1,10.5
2026-06-27 15:05:00,22.68,8.14,385.1,10.3
2026-06-27 15:10:00,22.58,8.03,387.9,12.0
2026-06-27 15:15:00,22.62,8.17,388.3,13.2
2026-06-27 15:20:00,22.7,8.14,389.0,9.8
2026-06-27 15:25:00,22.28,8.09,388.4,9.3
2026-06-27 15:30:00,22.72,8.17,389.3,10.6
2026-06-27 15:35:00,22.59,8.24,391.3,5.8
2026-06-27 15:40:00,22.18,8.27,386.8,15.1
2026-06-27 15:45:00,22.29,8.19,388.3,8.8
2026-06-27 15:50:00,22.24,8.14,387.3,12.0
2026-06-27 15:55:00,22.42,8.07,390.7,10.9
2026-06-27 16:00:00,22.65,8.16,389.7,12.6
2026-06-27 16:05:00,22.32,8.12,389.5,11.7
2026-06-27 16:10:00,22.7,8.21,389.0,9.9
2026-06-27 16:15:00,22.1,8.1,388.8,12.6
2026-06-27 16:20:00,22.41,8.14,386.5,12.6
2026-06-27 16:25:00,22.31,8.17,388.4,10.4
2026-06-27 16:30:00,22.35,8.12,387.4,9.0
2026-06-27 16:35:00,22.18,8.16,388.4,14.2
2026-06-27 16:40:00,22.19,8.06,387.6,12.4
2026-06-27 16:45:00,22.18,8.21,385.8,11.9
2026-06-27 16:50:00,21.94,8.17,386.9,11.1
2026-06-27 16:55:00,22.14,8.09,384.4,6.7
2026-06-27 17:00:00,22.3,8.13,386.4,10.3
2026-06-27 17:05:00,21.99,8.2,386.4,12.7
2026-06-27 17:10:00,21.84,8.16,390.1,10.2
2026-06-27 17:15:00,21.58,8.2,388.4,10.1
2026-06-27 17:20:00,22.16,8.18,384.9,13.5
2026-06-27 17:25:00,21.79,8.21,386.3,14.6
2026-06-27 17:30:00,21.73,8.07,387.5,11.4
2026-06-27 17:35:00,22.08,8.24,385.2,13.5
2026-06-27 17:40:00,21.64,8.12,386.9,11.2
2026-06-27 17:45:00,21.96,8.08,384.2,13.0
2026-06-27 17:50:00,21.29,8.26,389.6,8.3
2026-06-27 17:55:00,21.74,8.12,388.2,9.2
2026-06-27 18:00:00,21.86,8.09,389.6,8.8
2026-06-27 18:05:00,21.14,8.1,391.1,12.1
2026-06-27 18:10:00,21.05,8.12,387.9,10.1
2026-06-27 18:15:00,21.13,8.11,387.6,12.0
2026-06-27 18:20:00,21.21,8.14,391.6,15.6
2026-06-27 18:25:00,21.14,8.14,390.4,12.1
2026-06-27 18:30:00,21.4,8.15,388.7,11.4
2026-06-27 18:35:00,21.13,8.1,390.5,11.6
2026-06-27 18:40:00,20.95,8.1,392.5,9.7
2026-06-27 18:45:00,21.03,8.15,390.8,13.6
2026-06-27 18:50:00,21.14,8.16,390.7,11.7
2026-06-27 18:55:00,20.65,8.08,393.3,9.2
2026-06-27 19:00:00,20.67,8.17,392.7,10.4
2026-06-27 19:05:00,21.13,8.2,392.3,10.9
2026-06-27 19:10:00,20.22,8.03,389.3,10.0
2026-06-27 19:15:00,20.42,8.08,390.2,14.1
2026-06-27 19:20:00,20.53,8.16,392.5,9.5
2026-06-27 19:25:00,20.61,8.12,391.9,13.4
2026-06-27 19:30:00,20.31,8.11,388.8,9.6
2026-06-27 19:35:00,20.1,8.11,390.4,8.1
2026-06-27 19:40:00,20.2,8.17,391.5,13.1
2026-06-27 19:45:00,20.29,8.16,390.3,9.4
2026-06-27 19:50:00,20.21,8.11,388.8,7.9
2026-06-27 19:55:00,19.83,8.17,388.5,11.5
2026-06-27 20:00:00,19.79,8.06,387.3,8.8
2026-06-27 20:05:00,19.89,8.12,388.4,9.0
2026-06-27 20:10:00,19.88,8.18,387.6,7.3
2026-06-27 20:15:00,19.74,8.08,388.8,10.2
2026-06-27 20:20:00,19.33,8.05,386.9,9.9
2026-06-27 20:25:00,19.63,8.03,386.1,9.6
2026-06-27 20:30:00,19.62,8.11,389.5,8.3
2026-06-27 20:35:00,19.15,8.04,388.9,11.4
2026-06-27 20:40:00,19.75,8.11,387.2,11.5
2026-06-27 20:45:00,19.08,8.12,385.7,13.0
2026-06-27 20:50:00,18.85,8.15,387.3,13.6
2026-06-27 20:55:00,19.36,8.07,386.1,8.8
2026-06-27 21:00:00,18.99,8.04,385.0,11.9
2026-06-27 21:05:00,18.84,8.08,390.2,9.7
2026-06-27 21:10:00,18.77,8.08,384.8,11.5
2026-06-27 21:15:00,19.19,8.08,387.5,11.3
2026-06-27 21:20:00,18.56,8.13,385.6,13.6
2026-06-27 21:25:00,18.48,8.0,387.7,8.8
2026-06-27 21:30:00,18.71,8.03,388.6,10.0
2026-06-27 21:35:00,18.48,7.95,390.1,12.3
2026-06-27 21:40:00,18.16,8.12,388.7,10.9
2026-06-27 21:45:00,18.45,8.12,390.0,14.0
2026-06-27 21:50:00,18.41,8.03,387.6,12.4
2026-06-27 21:55:00,18.3,8.09,386.7,12.0
2026-06-27 22:00:00,18.06,8.1,388.0,13.2
2026-06-27 22:05:00,17.81,8.04,385.6,10.0
2026-06-27 22:10:00,17.87,7.99,389.3,10.7
2026-06-27 22:15:00,17.48,8.03,387.1,10.4
2026-06-27 22:20:00,18.09,8.06,386.4,7.8
2026-06-27 22:25:00,17.6,8.09,389.5,10.4
2026-06-27 22:30:00,18.04,8.08,389.4,11.3
2026-06-27 22:35:00,18.22,8.02,385.5,10.6
2026-06-27 22:40:00,17.42,8.0,389.0,9.5
2026-06-27 22:45:00,17.67,8.05,385.3,11.3
2026-06-27 22:50:00,17.4,7.95,386.4,10.3
2026-06-27 22:55:00,17.46,8.01,386.9,9.0
2026-06-27 23:00:00,17.02,8.06,387.1,11.2
2026-06-27 23:05:00,17.14,7.97,385.4,10.0
2026-06-27 23:10:00,17.21,8.01,387.1,11.0
2026-06-27 23:15:00,16.95,7.99,388.3,10.8
2026-06-27 23:20:00,17.02,8.01,386.7,13.3
2026-06-27 23:25:00,16.92,8.02,385.7,12.7
2026-06-27 23:30:00,16.44,7.94,389.7,155.8
2026-06-27 23:35:00,16.87,8.04,384.4,154.3
2026-06-27 23:40:00,16.7,7.98,384.2,153.4
2026-06-27 23:45:00,16.72,7.96,386.8,153.3
2026-06-27 23:50:00,16.55,7.94,385.7,153.9
2026-06-27 23:55:00,16.29,8.05,386.1,153.2
2026-06-28 00:00:00,16.44,7.95,384.9,153.9
2026-06-28 00:05:00,16.49,7.91,389.6,155.6
2026-06-28 00:10:00,16.62,7.93,387.7,155.7
2026-06-28 00:15:00,16.12,7.92,386.8,156.1
2026-06-28 00:20:00,16.51,7.95,389.7,156.1
2026-06-28 00:25:00,16.16,7.95,390.1,156.8
2026-06-28 00:30:00,16.32,7.95,391.0,11.1
2026-06-28 00:35:00,15.95,7.94,388.2,11.8
2026-06-28 00:40:00,16.48,7.99,390.7,9.2
2026-06-28 00:45:00,16.05,7.96,392.0,10.5
2026-06-28 00:50:00,16.37,7.95,389.4,10.9
2026-06-28 00:55:00,16.04,7.95,391.1,11.5
2026-06-28 01:00:00,16.06,7.92,392.6,11.5
2026-06-28 01:05:00,16.03,7.88,390.0,14.4
2026-06-28 01:10:00,15.98,7.96,390.2,12.5
2026-06-28 01:15:00,16.1,7.92,393.1,6.5
2026-06-28 01:20:00,16.07,7.93,394.0,9.7
2026-06-28 01:25:00,15.87,7.83,391.9,9.3
2026-06-28 01:30:00,16.08,7.94,390.6,9.7
2026-06-28 01:35:00,15.64,7.91,390.6,9.2
2026-06-28 01:40:00,15.79,7.88,393.4,11.5
2026-06-28 01:45:00,15.77,7.99,394.5,12.7
2026-06-28 01:50:00,15.67,7.92,394.2,10.5
2026-06-28 01:55:00,15.76,7.93,393.0,11.5
2026-06-28 02:00:00,15.43,7.9,394.3,13.7
2026-06-28 02:05:00,15.27,7.96,398.3,10.9
2026-06-28 02:10:00,15.37,7.91,395.5,12.2
2026-06-28 02:15:00,15.66,7.9,397.5,10.4
2026-06-28 02:20:00,15.71,7.89,396.8,11.2
2026-06-28 02:25:00,15.6,7.91,395.6,10.1
2026-06-28 02:30:00,15.5,7.95,396.5,12.9
2026-06-28 02:35:00,15.71,7.86,396.5,11.4
2026-06-28 02:40:00,15.78,7.94,398.4,9.7
2026-06-28 02:45:00,15.66,7.86,398.2,13.0
2026-06-28 02:50:00,14.94,7.87,395.5,9.7
2026-06-28 02:55:00,15.27,7.93,394.7,11.1
2026-06-28 03:00:00,15.53,7.88,394.8,12.9
2026-06-28 03:05:00,15.62,7.83,397.2,10.6
2026-06-28 03:10:00,15.44,7.89,398.7,11.6
2026-06-28 03:15:00,15.52,7.89,395.7,11.3
2026-06-28 03:20:00,15.8,7.86,395.3,12.4
2026-06-28 03:25:00,15.48,7.94,397.8,10.2
2026-06-28 03:30:00,15.84,7.87,397.2,12.1
2026-06-28 03:35:00,15.55,7.86,396.3,12.3
2026-06-28 03:40:00,15.51,7.87,397.4,11.8
2026-06-28 03:45:00,15.67,7.92,396.4,10.7
2026-06-28 03:50:00,15.63,7.91,395.6,14.5
2026-06-28 03:55:00,15.97,7.89,395.3,10.8
2026-06-28 04:00:00,15.37,7.85,394.6,9.1
2026-06-28 04:05:00,15.77,7.81,395.0,7.2
2026-06-28 04:10:00,15.65,7.92,397.3,12.4
2026-06-28 04:15:00,15.71,7.87,397.1,13.7
2026-06-28 04:20:00,15.81,7.89,396.8,8.8
2026-06-28 04:25:00,16.25,7.9,396.4,11.9
2026-06-28 04:30:00,16.19,7.81,394.6,9.0
2026-06-28 04:35:00,15.81,7.91,396.2,12.0
2026-06-28 04:40:00,15.77,7.82,396.3,8.4
2026-06-28 04:45:00,15.93,7.86,396.4,9.2
2026-06-28 04:50:00,15.67,7.87,399.0,9.3
2026-06-28 04:55:00,15.97,7.97,400.6,10.3
2026-06-28 05:00:00,15.82,7.81,397.8,10.0
2026-06-28 05:05:00,15.83,7.88,398.1,10.6
2026-06-28 05:10:00,15.78,7.87,398.2,13.5
2026-06-28 05:15:00,16.51,7.83,399.1,8.8
2026-06-28 05:20:00,16.15,7.85,397.7,9.9
2026-06-28 05:25:00,16.25,7.85,397.5,10.9
2026-06-28 05:30:00,16.17,7.92,401.1,12.1
2026-06-28 05:35:00,16.23,7.86,399.1,13.0
2026-06-28 05:40:00,15.97,7.8,399.1,11.3
2026-06-28 05:45:00,16.15,7.86,401.3,8.3
2026-06-28 05:50:00,16.35,7.87,399.3,12.8
2026-06-28 05:55:00,16.65,7.8,399.1,11.0
2026-06-28 06:00:00,16.31,7.86,398.2,7.8
2026-06-28 06:05:00,16.5,7.95,400.4,10.9
2026-06-28 06:10:00,16.76,7.86,399.4,8.4
2026-06-28 06:15:00,16.73,7.88,400.7,8.6
2026-06-28 06:20:00,17.14,7.75,399.8,11.7
2026-06-28 06:25:00,16.51,7.9,399.5,9.7
2026-06-28 06:30:00,16.85,7.88,401.4,11.5
2026-06-28 06:35:00,16.83,7.83,401.4,12.8
2026-06-28 06:40:00,17.16,7.89,402.3,13.2
2026-06-28 06:45:00,17.4,8.0,402.4,6.1
2026-06-28 06:50:00,17.24,7.87,397.6,8.4
2026-06-28 06:55:00,17.03,7.86,401.5,12.8
2026-06-28 07:00:00,17.46,7.89,398.0,11.3
2026-06-28 07:05:00,17.05,7.9,401.0,9.4
2026-06-28 07:10:00,17.55,7.89,401.9,12.1
2026-06-28 07:15:00,17.63,7.92,397.6,11.5
2026-06-28 07:20:00,17.3,7.99,401.5,11.7
2026-06-28 07:25:00,17.35,7.87,399.3,7.2
2026-06-28 07:30:00,17.69,7.97,401.9,7.5
2026-06-28 07:35:00,17.65,7.84,400.5,10.0
2026-06-28 07:40:00,17.78,7.88,398.3,12.4
2026-06-28 07:45:00,17.88,7.84,396.6,14.1
2026-06-28 07:50:00,18.12,7.96,397.4,12.7
2026-06-28 07:55:00,17.64,7.89,397.5,12.1
2026-06-28 08:00:00,18.15,7.97,395.1,10.6
